fecha;precio_m2;provincia;comunidad;Periodo;trimestre
01/08/2020;2562,00;Bilbao;Euskadi;2020;T3
01/08/2020;2608,00;Barcelona;Cataluña;2020;T3
01/08/2020;3049,00;Palma de Mallorca;Baleares;2020;T3
01/08/2020;3107,00;Guipuzcoa;Euskadi;2020;T3
01/08/2020;3979,00;Madrid;Madrid;2020;T3
01/07/2020;1080,00;Segovia;Castilla y Leon;2020;T3
01/07/2020;1130,00;Ourense;Galicia;2020;T3
01/07/2020;1250,00;Huelva;Andalucia;2020;T3
01/07/2020;1440,00;Cantabria;Cantabria;2020;T3
01/07/2020;1910,00;Las Palmas;Canarias;2020;T3
01/07/2020;2020,00;Vitoria-Gasteiz;Euskadi;2020;T3
01/07/2020;2030,00;Gerona;Cataluña;2020;T3
01/07/2020;754,00;Cuenca;Castilla la Mancha;2020;T3
01/07/2020;776,00;Toledo;Castilla la Mancha;2020;T3
01/07/2020;790,00;Ciudad Real;Castilla la Mancha;2020;T3
01/07/2020;856,00;Jaén;Andalucia;2020;T3
01/07/2020;874,00;Ávila;Castilla y Leon;2020;T3
01/07/2020;894,00;Teruel;Aragon;2020;T3
01/07/2020;895,00;Cáceres;Extremadura;2020;T3
01/07/2020;897,00;Badajoz;Extremadura;2020;T3
01/07/2020;967,00;Zamora;Castilla y Leon;2020;T3
01/07/2020;989,00;León;Castilla y León;2020;T3
01/07/2020;1023,00;Lugo;Galicia;2020;T3
01/07/2020;1036,00;Guadalajara;Castilla la Mancha;2020;T3
01/07/2020;1045,00;Murcia;Murcia;2020;T3
01/07/2020;1067,00;Soria;Castilla y Leon;2020;T3
01/07/2020;1069,00;Albacete;Castilla la Mancha;2020;T3
01/07/2020;1075,00;Almeria;Andalucia;2020;T3
01/07/2020;1076,00;Castellón;Comunitat Valenciana;2020;T3
01/07/2020;1147,00;Palencia;Castilla y Leon;2020;T3
01/07/2020;1169,00;Lleida;Cataluña;2020;T3
01/07/2020;1172,00;Burgos;Castilla y Leon;2020;T3
01/07/2020;1174,00;Granada;Andalucia;2020;T3
01/07/2020;1193,00;Córdoba;Andalucia;2020;T3
01/07/2020;1204,00;Valencia;Comunitat Valenciana;2020;T3
01/07/2020;1249,00;Valladolid;Castilla y Leon;2020;T3
01/07/2020;1285,00;Salamanca;Castilla y Leon;2020;T3
01/07/2020;1305,00;A Coruña;Galicia;2020;T3
01/07/2020;1307,00;Tarragona;Cataluña;2020;T3
01/07/2020;1333,00;Zaragoza;Aragon;2020;T3
01/07/2020;1338,00;Gijón;Asturias;2020;T3
01/07/2020;1402,00;Huesca;Aragon;2020;T3
01/07/2020;1419,00;Sevilla;Andalucia;2020;T3
01/07/2020;1428,00;Pamplona;Navarra;2020;T3
01/07/2020;1473,00;Pontevedra;Galicia;2020;T3
01/07/2020;1524,00;Cádiz;Andalucia;2020;T3
01/07/2020;1587,00;Alicante;Comunitat Valenciana;2020;T3
01/07/2020;1753,00;Melilla;Melilla;2020;T3
01/07/2020;1765,00;Santa Cruz de Tenerife;Canarias;2020;T3
01/07/2020;2135,00;Ceuta;Ceuta;2020;T3
01/07/2020;2218,00;Malaga;Andalucia;2020;T3
01/07/2020;2556,00;Bilbao;Euskadi;2020;T3
01/07/2020;2588,00;Barcelona;Cataluña;2020;T3
01/07/2020;3051,00;Guipuzcoa;Euskadi;2020;T3
01/07/2020;3057,00;Palma de Mallorca;Baleares;2020;T3
01/07/2020;3981,00;Madrid;Madrid;2020;T3
01/06/2020;1020,00;Guadalajara;Castilla la Mancha;2020;T2
01/06/2020;1230,00;Huelva;Andalucia;2020;T2
01/06/2020;2020,00;Gerona;Cataluña;2020;T2
01/06/2020;750,00;Toledo;Castilla la Mancha;2020;T2
01/06/2020;759,00;Cuenca;Castilla la Mancha;2020;T2
01/06/2020;781,00;Ciudad Real;Castilla la Mancha;2020;T2
01/06/2020;841,00;Jaén;Andalucia;2020;T2
01/06/2020;866,00;Ávila;Castilla y Leon;2020;T2
01/06/2020;872,00;Cáceres;Extremadura;2020;T2
01/06/2020;895,00;Teruel;Aragon;2020;T2
01/06/2020;903,00;Badajoz;Extremadura;2020;T2
01/06/2020;967,00;Zamora;Castilla y Leon;2020;T2
01/06/2020;984,00;León;Castilla y León;2020;T2
01/06/2020;1009,00;Lugo;Galicia;2020;T2
01/06/2020;1032,00;Murcia;Murcia;2020;T2
01/06/2020;1041,00;Soria;Castilla y Leon;2020;T2
01/06/2020;1054,00;Albacete;Castilla la Mancha;2020;T2
01/06/2020;1057,00;Castellón;Comunitat Valenciana;2020;T2
01/06/2020;1063,00;Segovia;Castilla y Leon;2020;T2
01/06/2020;1068,00;Almeria;Andalucia;2020;T2
01/06/2020;1137,00;Ourense;Galicia;2020;T2
01/06/2020;1139,00;Palencia;Castilla y Leon;2020;T2
01/06/2020;1149,00;Burgos;Castilla y Leon;2020;T2
01/06/2020;1152,00;Lleida;Cataluña;2020;T2
01/06/2020;1162,00;Granada;Andalucia;2020;T2
01/06/2020;1184,00;Valencia;Comunitat Valenciana;2020;T2
01/06/2020;1192,00;Córdoba;Andalucia;2020;T2
01/06/2020;1232,00;Valladolid;Castilla y Leon;2020;T2
01/06/2020;1288,00;A Coruña;Galicia;2020;T2
01/06/2020;1292,00;Salamanca;Castilla y Leon;2020;T2
01/06/2020;1312,00;Zaragoza;Aragon;2020;T2
01/06/2020;1312,00;Tarragona;Cataluña;2020;T2
01/06/2020;1324,00;Gijón;Asturias;2020;T2
01/06/2020;1378,00;Pamplona;Navarra;2020;T2
01/06/2020;1401,00;Sevilla;Andalucia;2020;T2
01/06/2020;1417,00;Huesca;Aragon;2020;T2
01/06/2020;1434,00;Cantabria;Cantabria;2020;T2
01/06/2020;1459,00;Pontevedra;Galicia;2020;T2
01/06/2020;1503,00;Cádiz;Andalucia;2020;T2
01/06/2020;1584,00;Alicante;Comunitat Valenciana;2020;T2
01/06/2020;1743,00;Melilla;Melilla;2020;T2
01/06/2020;1804,00;Santa Cruz de Tenerife;Canarias;2020;T2
01/06/2020;1899,00;Las Palmas;Canarias;2020;T2
01/06/2020;2032,00;Vitoria-Gasteiz;Euskadi;2020;T2
01/06/2020;2138,00;Ceuta;Ceuta;2020;T2
01/06/2020;2234,00;Malaga;Andalucia;2020;T2
01/06/2020;2553,00;Bilbao;Euskadi;2020;T2
01/06/2020;2563,00;Barcelona;Cataluña;2020;T2
01/06/2020;3013,00;Guipuzcoa;Euskadi;2020;T2
01/06/2020;3089,00;Palma de Mallorca;Baleares;2020;T2
01/06/2020;4015,00;Madrid;Madrid;2020;T2
01/05/2020;1520,00;Cádiz;Andalucia;2020;T2
01/05/2020;1600,00;Alicante;Comunitat Valenciana;2020;T2
01/05/2020;2050,00;Gerona;Cataluña;2020;T2
01/05/2020;4010,00;Madrid;Madrid;2020;T2
01/05/2020;763,00;Cuenca;Castilla la Mancha;2020;T2
01/05/2020;778,00;Toledo;Castilla la Mancha;2020;T2
01/05/2020;799,00;Ciudad Real;Castilla la Mancha;2020;T2
01/05/2020;846,00;Jaén;Andalucia;2020;T2
01/05/2020;863,00;Ávila;Castilla y Leon;2020;T2
01/05/2020;879,00;Cáceres;Extremadura;2020;T2
01/05/2020;905,00;Teruel;Aragon;2020;T2
01/05/2020;915,00;Badajoz;Extremadura;2020;T2
01/05/2020;982,00;Zamora;Castilla y Leon;2020;T2
01/05/2020;996,00;Lugo;Galicia;2020;T2
01/05/2020;998,00;León;Castilla y León;2020;T2
01/05/2020;1027,00;Soria;Castilla y Leon;2020;T2
01/05/2020;1033,00;Guadalajara;Castilla la Mancha;2020;T2
01/05/2020;1055,00;Murcia;Murcia;2020;T2
01/05/2020;1083,00;Albacete;Castilla la Mancha;2020;T2
01/05/2020;1087,00;Segovia;Castilla y Leon;2020;T2
01/05/2020;1097,00;Almeria;Andalucia;2020;T2
01/05/2020;1103,00;Castellón;Comunitat Valenciana;2020;T2
01/05/2020;1138,00;Ourense;Galicia;2020;T2
01/05/2020;1144,00;Palencia;Castilla y Leon;2020;T2
01/05/2020;1167,00;Burgos;Castilla y Leon;2020;T2
01/05/2020;1187,00;Granada;Andalucia;2020;T2
01/05/2020;1205,00;Valencia;Comunitat Valenciana;2020;T2
01/05/2020;1216,00;Córdoba;Andalucia;2020;T2
01/05/2020;1228,00;Lleida;Cataluña;2020;T2
01/05/2020;1229,00;Huelva;Andalucia;2020;T2
01/05/2020;1242,00;Valladolid;Castilla y Leon;2020;T2
01/05/2020;1292,00;A Coruña;Galicia;2020;T2
01/05/2020;1309,00;Salamanca;Castilla y Leon;2020;T2
01/05/2020;1332,00;Zaragoza;Aragon;2020;T2
01/05/2020;1332,00;Gijón;Asturias;2020;T2
01/05/2020;1354,00;Tarragona;Cataluña;2020;T2
01/05/2020;1404,00;Pamplona;Navarra;2020;T2
01/05/2020;1409,00;Sevilla;Andalucia;2020;T2
01/05/2020;1436,00;Cantabria;Cantabria;2020;T2
01/05/2020;1448,00;Huesca;Aragon;2020;T2
01/05/2020;1478,00;Pontevedra;Galicia;2020;T2
01/05/2020;1735,00;Melilla;Melilla;2020;T2
01/05/2020;1832,00;Santa Cruz de Tenerife;Canarias;2020;T2
01/05/2020;1916,00;Las Palmas;Canarias;2020;T2
01/05/2020;2032,00;Vitoria-Gasteiz;Euskadi;2020;T2
01/05/2020;2138,00;Ceuta;Ceuta;2020;T2
01/05/2020;2245,00;Malaga;Andalucia;2020;T2
01/05/2020;2549,00;Bilbao;Euskadi;2020;T2
01/05/2020;2602,00;Barcelona;Cataluña;2020;T2
01/05/2020;2965,00;Guipuzcoa;Euskadi;2020;T2
01/05/2020;3091,00;Palma de Mallorca;Baleares;2020;T2
01/04/2020;1340,00;Zaragoza;Aragon;2020;T2
01/04/2020;1420,00;Sevilla;Andalucia;2020;T2
01/04/2020;1420,00;Pamplona;Navarra;2020;T2
01/04/2020;767,00;Cuenca;Castilla la Mancha;2020;T2
01/04/2020;787,00;Toledo;Castilla la Mancha;2020;T2
01/04/2020;797,00;Ciudad Real;Castilla la Mancha;2020;T2
01/04/2020;856,00;Jaén;Andalucia;2020;T2
01/04/2020;856,00;Ávila;Castilla y Leon;2020;T2
01/04/2020;883,00;Cáceres;Extremadura;2020;T2
01/04/2020;896,00;Teruel;Aragon;2020;T2
01/04/2020;917,00;Badajoz;Extremadura;2020;T2
01/04/2020;982,00;Zamora;Castilla y Leon;2020;T2
01/04/2020;999,00;Lugo;Galicia;2020;T2
01/04/2020;1001,00;León;Castilla y León;2020;T2
01/04/2020;1006,00;Soria;Castilla y Leon;2020;T2
01/04/2020;1047,00;Guadalajara;Castilla la Mancha;2020;T2
01/04/2020;1058,00;Murcia;Murcia;2020;T2
01/04/2020;1087,00;Segovia;Castilla y Leon;2020;T2
01/04/2020;1099,00;Albacete;Castilla la Mancha;2020;T2
01/04/2020;1103,00;Almeria;Andalucia;2020;T2
01/04/2020;1112,00;Castellón;Comunitat Valenciana;2020;T2
01/04/2020;1147,00;Ourense;Galicia;2020;T2
01/04/2020;1155,00;Palencia;Castilla y Leon;2020;T2
01/04/2020;1175,00;Burgos;Castilla y Leon;2020;T2
01/04/2020;1213,00;Granada;Andalucia;2020;T2
01/04/2020;1213,00;Valencia;Comunitat Valenciana;2020;T2
01/04/2020;1225,00;Córdoba;Andalucia;2020;T2
01/04/2020;1231,00;Lleida;Cataluña;2020;T2
01/04/2020;1233,00;Huelva;Andalucia;2020;T2
01/04/2020;1253,00;Valladolid;Castilla y Leon;2020;T2
01/04/2020;1312,00;A Coruña;Galicia;2020;T2
01/04/2020;1313,00;Salamanca;Castilla y Leon;2020;T2
01/04/2020;1339,00;Gijón;Asturias;2020;T2
01/04/2020;1364,00;Tarragona;Cataluña;2020;T2
01/04/2020;1437,00;Huesca;Aragon;2020;T2
01/04/2020;1448,00;Cantabria;Cantabria;2020;T2
01/04/2020;1489,00;Pontevedra;Galicia;2020;T2
01/04/2020;1516,00;Cádiz;Andalucia;2020;T2
01/04/2020;1583,00;Alicante;Comunitat Valenciana;2020;T2
01/04/2020;1751,00;Melilla;Melilla;2020;T2
01/04/2020;1856,00;Santa Cruz de Tenerife;Canarias;2020;T2
01/04/2020;1932,00;Las Palmas;Canarias;2020;T2
01/04/2020;2028,00;Vitoria-Gasteiz;Euskadi;2020;T2
01/04/2020;2041,00;Gerona;Cataluña;2020;T2
01/04/2020;2125,00;Ceuta;Ceuta;2020;T2
01/04/2020;2222,00;Malaga;Andalucia;2020;T2
01/04/2020;2559,00;Bilbao;Euskadi;2020;T2
01/04/2020;2615,00;Barcelona;Cataluña;2020;T2
01/04/2020;2969,00;Guipuzcoa;Euskadi;2020;T2
01/04/2020;3071,00;Palma de Mallorca;Baleares;2020;T2
01/04/2020;4011,00;Madrid;Madrid;2020;T2
01/03/2020;1090,00;Segovia;Castilla y Leon;2020;T1
01/03/2020;1100,00;Albacete;Castilla la Mancha;2020;T1
01/03/2020;1210,00;Granada;Andalucia;2020;T1
01/03/2020;1350,00;Zaragoza;Aragon;2020;T1
01/03/2020;1420,00;Pamplona;Navarra;2020;T1
01/03/2020;1760,00;Melilla;Melilla;2020;T1
01/03/2020;772,00;Cuenca;Castilla la Mancha;2020;T1
01/03/2020;787,00;Toledo;Castilla la Mancha;2020;T1
01/03/2020;800,00;Ciudad Real;Castilla la Mancha;2020;T1
01/03/2020;854,00;Ávila;Castilla y Leon;2020;T1
01/03/2020;861,00;Jaén;Andalucia;2020;T1
01/03/2020;882,00;Teruel;Aragon;2020;T1
01/03/2020;888,00;Cáceres;Extremadura;2020;T1
01/03/2020;923,00;Badajoz;Extremadura;2020;T1
01/03/2020;978,00;Soria;Castilla y Leon;2020;T1
01/03/2020;985,00;Zamora;Castilla y Leon;2020;T1
01/03/2020;1001,00;León;Castilla y León;2020;T1
01/03/2020;1006,00;Lugo;Galicia;2020;T1
01/03/2020;1041,00;Guadalajara;Castilla la Mancha;2020;T1
01/03/2020;1055,00;Murcia;Murcia;2020;T1
01/03/2020;1098,00;Almeria;Andalucia;2020;T1
01/03/2020;1111,00;Castellón;Comunitat Valenciana;2020;T1
01/03/2020;1148,00;Ourense;Galicia;2020;T1
01/03/2020;1165,00;Palencia;Castilla y Leon;2020;T1
01/03/2020;1175,00;Burgos;Castilla y Leon;2020;T1
01/03/2020;1219,00;Valencia;Comunitat Valenciana;2020;T1
01/03/2020;1227,00;Lleida;Cataluña;2020;T1
01/03/2020;1231,00;Córdoba;Andalucia;2020;T1
01/03/2020;1231,00;Huelva;Andalucia;2020;T1
01/03/2020;1252,00;Valladolid;Castilla y Leon;2020;T1
01/03/2020;1316,00;Salamanca;Castilla y Leon;2020;T1
01/03/2020;1316,00;A Coruña;Galicia;2020;T1
01/03/2020;1344,00;Gijón;Asturias;2020;T1
01/03/2020;1365,00;Tarragona;Cataluña;2020;T1
01/03/2020;1411,00;Huesca;Aragon;2020;T1
01/03/2020;1415,00;Sevilla;Andalucia;2020;T1
01/03/2020;1447,00;Cantabria;Cantabria;2020;T1
01/03/2020;1491,00;Pontevedra;Galicia;2020;T1
01/03/2020;1514,00;Cádiz;Andalucia;2020;T1
01/03/2020;1571,00;Alicante;Comunitat Valenciana;2020;T1
01/03/2020;1848,00;Santa Cruz de Tenerife;Canarias;2020;T1
01/03/2020;1939,00;Las Palmas;Canarias;2020;T1
01/03/2020;2027,00;Vitoria-Gasteiz;Euskadi;2020;T1
01/03/2020;2029,00;Gerona;Cataluña;2020;T1
01/03/2020;2114,00;Ceuta;Ceuta;2020;T1
01/03/2020;2215,00;Malaga;Andalucia;2020;T1
01/03/2020;2559,00;Bilbao;Euskadi;2020;T1
01/03/2020;2611,00;Barcelona;Cataluña;2020;T1
01/03/2020;2969,00;Guipuzcoa;Euskadi;2020;T1
01/03/2020;3061,00;Palma de Mallorca;Baleares;2020;T1
01/03/2020;4021,00;Madrid;Madrid;2020;T1
01/02/2020;1010,00;Lugo;Galicia;2020;T1
01/02/2020;1090,00;Segovia;Castilla y Leon;2020;T1
01/02/2020;1140,00;Ourense;Galicia;2020;T1
01/02/2020;1170,00;Palencia;Castilla y Leon;2020;T1
01/02/2020;1310,00;A Coruña;Galicia;2020;T1
01/02/2020;1770,00;Melilla;Melilla;2020;T1
01/02/2020;2030,00;Vitoria-Gasteiz;Euskadi;2020;T1
01/02/2020;3990,00;Madrid;Madrid;2020;T1
01/02/2020;772,00;Cuenca;Castilla la Mancha;2020;T1
01/02/2020;781,00;Toledo;Castilla la Mancha;2020;T1
01/02/2020;808,00;Ciudad Real;Castilla la Mancha;2020;T1
01/02/2020;851,00;Ávila;Castilla y Leon;2020;T1
01/02/2020;860,00;Jaén;Andalucia;2020;T1
01/02/2020;877,00;Teruel;Aragon;2020;T1
01/02/2020;878,00;Cáceres;Extremadura;2020;T1
01/02/2020;916,00;Badajoz;Extremadura;2020;T1
01/02/2020;975,00;Soria;Castilla y Leon;2020;T1
01/02/2020;986,00;Zamora;Castilla y Leon;2020;T1
01/02/2020;1001,00;León;Castilla y León;2020;T1
01/02/2020;1039,00;Guadalajara;Castilla la Mancha;2020;T1
01/02/2020;1056,00;Murcia;Murcia;2020;T1
01/02/2020;1087,00;Almeria;Andalucia;2020;T1
01/02/2020;1087,00;Albacete;Castilla la Mancha;2020;T1
01/02/2020;1115,00;Castellón;Comunitat Valenciana;2020;T1
01/02/2020;1181,00;Burgos;Castilla y Leon;2020;T1
01/02/2020;1213,00;Granada;Andalucia;2020;T1
01/02/2020;1216,00;Lleida;Cataluña;2020;T1
01/02/2020;1217,00;Valencia;Comunitat Valenciana;2020;T1
01/02/2020;1233,00;Córdoba;Andalucia;2020;T1
01/02/2020;1237,00;Huelva;Andalucia;2020;T1
01/02/2020;1248,00;Valladolid;Castilla y Leon;2020;T1
01/02/2020;1328,00;Salamanca;Castilla y Leon;2020;T1
01/02/2020;1334,00;Gijón;Asturias;2020;T1
01/02/2020;1349,00;Zaragoza;Aragon;2020;T1
01/02/2020;1366,00;Tarragona;Cataluña;2020;T1
01/02/2020;1411,00;Huesca;Aragon;2020;T1
01/02/2020;1411,00;Pamplona;Navarra;2020;T1
01/02/2020;1413,00;Sevilla;Andalucia;2020;T1
01/02/2020;1437,00;Cantabria;Cantabria;2020;T1
01/02/2020;1496,00;Pontevedra;Galicia;2020;T1
01/02/2020;1517,00;Cádiz;Andalucia;2020;T1
01/02/2020;1575,00;Alicante;Comunitat Valenciana;2020;T1
01/02/2020;1844,00;Santa Cruz de Tenerife;Canarias;2020;T1
01/02/2020;1928,00;Las Palmas;Canarias;2020;T1
01/02/2020;2025,00;Gerona;Cataluña;2020;T1
01/02/2020;2084,00;Ceuta;Ceuta;2020;T1
01/02/2020;2207,00;Malaga;Andalucia;2020;T1
01/02/2020;2537,00;Bilbao;Euskadi;2020;T1
01/02/2020;2599,00;Barcelona;Cataluña;2020;T1
01/02/2020;2948,00;Guipuzcoa;Euskadi;2020;T1
01/02/2020;3043,00;Palma de Mallorca;Baleares;2020;T1
01/01/2020;1090,00;Albacete;Castilla la Mancha;2020;T1
01/01/2020;1220,00;Lleida;Cataluña;2020;T1
01/01/2020;1420,00;Pamplona;Navarra;2020;T1
01/01/2020;2610,00;Barcelona;Cataluña;2020;T1
01/01/2020;765,00;Cuenca;Castilla la Mancha;2020;T1
01/01/2020;780,00;Toledo;Castilla la Mancha;2020;T1
01/01/2020;807,00;Ciudad Real;Castilla la Mancha;2020;T1
01/01/2020;856,00;Ávila;Castilla y Leon;2020;T1
01/01/2020;864,00;Jaén;Andalucia;2020;T1
01/01/2020;877,00;Teruel;Aragon;2020;T1
01/01/2020;879,00;Cáceres;Extremadura;2020;T1
01/01/2020;893,00;Badajoz;Extremadura;2020;T1
01/01/2020;971,00;Soria;Castilla y Leon;2020;T1
01/01/2020;983,00;Zamora;Castilla y Leon;2020;T1
01/01/2020;1004,00;León;Castilla y León;2020;T1
01/01/2020;1022,00;Lugo;Galicia;2020;T1
01/01/2020;1038,00;Guadalajara;Castilla la Mancha;2020;T1
01/01/2020;1057,00;Murcia;Murcia;2020;T1
01/01/2020;1086,00;Segovia;Castilla y Leon;2020;T1
01/01/2020;1094,00;Almeria;Andalucia;2020;T1
01/01/2020;1112,00;Castellón;Comunitat Valenciana;2020;T1
01/01/2020;1135,00;Ourense;Galicia;2020;T1
01/01/2020;1173,00;Palencia;Castilla y Leon;2020;T1
01/01/2020;1179,00;Burgos;Castilla y Leon;2020;T1
01/01/2020;1212,00;Granada;Andalucia;2020;T1
01/01/2020;1221,00;Valencia;Comunitat Valenciana;2020;T1
01/01/2020;1232,00;Huelva;Andalucia;2020;T1
01/01/2020;1249,00;Córdoba;Andalucia;2020;T1
01/01/2020;1249,00;Valladolid;Castilla y Leon;2020;T1
01/01/2020;1315,00;A Coruña;Galicia;2020;T1
01/01/2020;1336,00;Gijón;Asturias;2020;T1
01/01/2020;1342,00;Salamanca;Castilla y Leon;2020;T1
01/01/2020;1348,00;Zaragoza;Aragon;2020;T1
01/01/2020;1367,00;Tarragona;Cataluña;2020;T1
01/01/2020;1408,00;Huesca;Aragon;2020;T1
01/01/2020;1409,00;Sevilla;Andalucia;2020;T1
01/01/2020;1443,00;Cantabria;Cantabria;2020;T1
01/01/2020;1499,00;Pontevedra;Galicia;2020;T1
01/01/2020;1508,00;Cádiz;Andalucia;2020;T1
01/01/2020;1575,00;Alicante;Comunitat Valenciana;2020;T1
01/01/2020;1771,00;Melilla;Melilla;2020;T1
01/01/2020;1824,00;Santa Cruz de Tenerife;Canarias;2020;T1
01/01/2020;1927,00;Las Palmas;Canarias;2020;T1
01/01/2020;2011,00;Vitoria-Gasteiz;Euskadi;2020;T1
01/01/2020;2023,00;Gerona;Cataluña;2020;T1
01/01/2020;2075,00;Ceuta;Ceuta;2020;T1
01/01/2020;2208,00;Malaga;Andalucia;2020;T1
01/01/2020;2534,00;Bilbao;Euskadi;2020;T1
01/01/2020;2932,00;Guipuzcoa;Euskadi;2020;T1
01/01/2020;3038,00;Palma de Mallorca;Baleares;2020;T1
01/01/2020;4001,00;Madrid;Madrid;2020;T1
01/12/2019;1000,00;León;Castilla y León;2019;T4
01/12/2019;1190,00;Lleida;Cataluña;2019;T4
01/12/2019;1360,00;Tarragona;Cataluña;2019;T4
01/12/2019;773,00;Cuenca;Castilla la Mancha;2019;T4
01/12/2019;780,00;Toledo;Castilla la Mancha;2019;T4
01/12/2019;807,00;Ciudad Real;Castilla la Mancha;2019;T4
01/12/2019;853,00;Ávila;Castilla y Leon;2019;T4
01/12/2019;858,00;Jaén;Andalucia;2019;T4
01/12/2019;880,00;Cáceres;Extremadura;2019;T4
01/12/2019;896,00;Teruel;Aragon;2019;T4
01/12/2019;899,00;Badajoz;Extremadura;2019;T4
01/12/2019;968,00;Soria;Castilla y Leon;2019;T4
01/12/2019;993,00;Zamora;Castilla y Leon;2019;T4
01/12/2019;1028,00;Lugo;Galicia;2019;T4
01/12/2019;1044,00;Guadalajara;Castilla la Mancha;2019;T4
01/12/2019;1058,00;Murcia;Murcia;2019;T4
01/12/2019;1085,00;Segovia;Castilla y Leon;2019;T4
01/12/2019;1087,00;Albacete;Castilla la Mancha;2019;T4
01/12/2019;1095,00;Almeria;Andalucia;2019;T4
01/12/2019;1113,00;Castellón;Comunitat Valenciana;2019;T4
01/12/2019;1135,00;Ourense;Galicia;2019;T4
01/12/2019;1181,00;Palencia;Castilla y Leon;2019;T4
01/12/2019;1185,00;Burgos;Castilla y Leon;2019;T4
01/12/2019;1209,00;Granada;Andalucia;2019;T4
01/12/2019;1224,00;Valencia;Comunitat Valenciana;2019;T4
01/12/2019;1234,00;Huelva;Andalucia;2019;T4
01/12/2019;1243,00;Córdoba;Andalucia;2019;T4
01/12/2019;1249,00;Valladolid;Castilla y Leon;2019;T4
01/12/2019;1317,00;A Coruña;Galicia;2019;T4
01/12/2019;1337,00;Gijón;Asturias;2019;T4
01/12/2019;1339,00;Zaragoza;Aragon;2019;T4
01/12/2019;1341,00;Salamanca;Castilla y Leon;2019;T4
01/12/2019;1399,00;Huesca;Aragon;2019;T4
01/12/2019;1411,00;Sevilla;Andalucia;2019;T4
01/12/2019;1427,00;Pamplona;Navarra;2019;T4
01/12/2019;1447,00;Cantabria;Cantabria;2019;T4
01/12/2019;1491,00;Pontevedra;Galicia;2019;T4
01/12/2019;1511,00;Cádiz;Andalucia;2019;T4
01/12/2019;1561,00;Alicante;Comunitat Valenciana;2019;T4
01/12/2019;1765,00;Melilla;Melilla;2019;T4
01/12/2019;1797,00;Santa Cruz de Tenerife;Canarias;2019;T4
01/12/2019;1909,00;Las Palmas;Canarias;2019;T4
01/12/2019;1997,00;Vitoria-Gasteiz;Euskadi;2019;T4
01/12/2019;2015,00;Gerona;Cataluña;2019;T4
01/12/2019;2084,00;Ceuta;Ceuta;2019;T4
01/12/2019;2191,00;Malaga;Andalucia;2019;T4
01/12/2019;2547,00;Bilbao;Euskadi;2019;T4
01/12/2019;2609,00;Barcelona;Cataluña;2019;T4
01/12/2019;2953,00;Guipuzcoa;Euskadi;2019;T4
01/12/2019;3042,00;Palma de Mallorca;Baleares;2019;T4
01/12/2019;4036,00;Madrid;Madrid;2019;T4
01/11/2019;1090,00;Segovia;Castilla y Leon;2019;T4
01/11/2019;1240,00;Córdoba;Andalucia;2019;T4
01/11/2019;1250,00;Valladolid;Castilla y Leon;2019;T4
01/11/2019;1360,00;Tarragona;Cataluña;2019;T4
01/11/2019;780,00;Cuenca;Castilla la Mancha;2019;T4
01/11/2019;780,00;Toledo;Castilla la Mancha;2019;T4
01/11/2019;804,00;Ciudad Real;Castilla la Mancha;2019;T4
01/11/2019;854,00;Ávila;Castilla y Leon;2019;T4
01/11/2019;858,00;Jaén;Andalucia;2019;T4
01/11/2019;880,00;Cáceres;Extremadura;2019;T4
01/11/2019;904,00;Badajoz;Extremadura;2019;T4
01/11/2019;908,00;Teruel;Aragon;2019;T4
01/11/2019;964,00;Soria;Castilla y Leon;2019;T4
01/11/2019;993,00;Zamora;Castilla y Leon;2019;T4
01/11/2019;999,00;León;Castilla y León;2019;T4
01/11/2019;1032,00;Lugo;Galicia;2019;T4
01/11/2019;1052,00;Guadalajara;Castilla la Mancha;2019;T4
01/11/2019;1056,00;Murcia;Murcia;2019;T4
01/11/2019;1082,00;Albacete;Castilla la Mancha;2019;T4
01/11/2019;1095,00;Almeria;Andalucia;2019;T4
01/11/2019;1113,00;Castellón;Comunitat Valenciana;2019;T4
01/11/2019;1134,00;Ourense;Galicia;2019;T4
01/11/2019;1161,00;Palencia;Castilla y Leon;2019;T4
01/11/2019;1183,00;Lleida;Cataluña;2019;T4
01/11/2019;1186,00;Burgos;Castilla y Leon;2019;T4
01/11/2019;1213,00;Granada;Andalucia;2019;T4
01/11/2019;1225,00;Valencia;Comunitat Valenciana;2019;T4
01/11/2019;1236,00;Huelva;Andalucia;2019;T4
01/11/2019;1321,00;A Coruña;Galicia;2019;T4
01/11/2019;1338,00;Zaragoza;Aragon;2019;T4
01/11/2019;1343,00;Gijón;Asturias;2019;T4
01/11/2019;1344,00;Salamanca;Castilla y Leon;2019;T4
01/11/2019;1403,00;Huesca;Aragon;2019;T4
01/11/2019;1412,00;Sevilla;Andalucia;2019;T4
01/11/2019;1418,00;Pamplona;Navarra;2019;T4
01/11/2019;1453,00;Cantabria;Cantabria;2019;T4
01/11/2019;1487,00;Pontevedra;Galicia;2019;T4
01/11/2019;1504,00;Cádiz;Andalucia;2019;T4
01/11/2019;1559,00;Alicante;Comunitat Valenciana;2019;T4
01/11/2019;1763,00;Melilla;Melilla;2019;T4
01/11/2019;1784,00;Santa Cruz de Tenerife;Canarias;2019;T4
01/11/2019;1896,00;Las Palmas;Canarias;2019;T4
01/11/2019;1976,00;Vitoria-Gasteiz;Euskadi;2019;T4
