Comunidades y Ciudades Autónomas;Grupos ECOICOP;Tipo de dato;Periodo;Total
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M07;6,4
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M06;3,9
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M05;3,5
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M04;4
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M03;5,6
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M02;9,3
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2025M01;7,1
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M10;
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M09;4
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M08;3,9
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M07;3,9
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M06;3,4
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M05;2,3
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M04;1,9
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M03;3
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M02;4,6
06 Cantabria;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2025M01;3,9
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M10;
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M09;109,933
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M08;109,813
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M07;109,803
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M06;110,968
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M05;110,462
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M04;109,983
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M03;109,168
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M02;108,854
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2025M01;108,884
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M10;
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M09;0,1
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M08;0
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M07;-1,1
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M06;0,5
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M05;0,4
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M04;0,7
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M03;0,3
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M02;0
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2025M01;-1,6
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M10;
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M09;0,3
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M08;0,3
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M07;0,1
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M06;-0,2
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M05;-0,7
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M04;-0,7
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M03;-1,3
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M02;-1,2
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2025M01;-1
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M10;
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M09;-0,6
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M08;-0,7
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M07;-0,7
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M06;0,3
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M05;-0,1
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M04;-0,6
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M03;-1,3
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M02;-1,6
06 Cantabria;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2025M01;-1,6
06 Cantabria;06 Sanidad;Índice;2025M10;
06 Cantabria;06 Sanidad;Índice;2025M09;107,673
06 Cantabria;06 Sanidad;Índice;2025M08;107,581
06 Cantabria;06 Sanidad;Índice;2025M07;107,364
06 Cantabria;06 Sanidad;Índice;2025M06;107,264
06 Cantabria;06 Sanidad;Índice;2025M05;106,358
06 Cantabria;06 Sanidad;Índice;2025M04;106,373
06 Cantabria;06 Sanidad;Índice;2025M03;106,253
06 Cantabria;06 Sanidad;Índice;2025M02;105,984
06 Cantabria;06 Sanidad;Índice;2025M01;105,605
06 Cantabria;06 Sanidad;Variación mensual;2025M10;
06 Cantabria;06 Sanidad;Variación mensual;2025M09;0,1
06 Cantabria;06 Sanidad;Variación mensual;2025M08;0,2
06 Cantabria;06 Sanidad;Variación mensual;2025M07;0,1
06 Cantabria;06 Sanidad;Variación mensual;2025M06;0,9
06 Cantabria;06 Sanidad;Variación mensual;2025M05;0
06 Cantabria;06 Sanidad;Variación mensual;2025M04;0,1
06 Cantabria;06 Sanidad;Variación mensual;2025M03;0,3
06 Cantabria;06 Sanidad;Variación mensual;2025M02;0,4
06 Cantabria;06 Sanidad;Variación mensual;2025M01;0,3
06 Cantabria;06 Sanidad;Variación anual;2025M10;
06 Cantabria;06 Sanidad;Variación anual;2025M09;2,3
06 Cantabria;06 Sanidad;Variación anual;2025M08;2,2
06 Cantabria;06 Sanidad;Variación anual;2025M07;1,9
06 Cantabria;06 Sanidad;Variación anual;2025M06;2,3
06 Cantabria;06 Sanidad;Variación anual;2025M05;1,5
06 Cantabria;06 Sanidad;Variación anual;2025M04;1,7
06 Cantabria;06 Sanidad;Variación anual;2025M03;1,8
06 Cantabria;06 Sanidad;Variación anual;2025M02;2
06 Cantabria;06 Sanidad;Variación anual;2025M01;2,6
06 Cantabria;06 Sanidad;Variación en lo que va de año;2025M10;
06 Cantabria;06 Sanidad;Variación en lo que va de año;2025M09;2,2
06 Cantabria;06 Sanidad;Variación en lo que va de año;2025M08;2,1
06 Cantabria;06 Sanidad;Variación en lo que va de año;2025M07;1,9
06 Cantabria;06 Sanidad;Variación en lo que va de año;2025M06;1,8
06 Cantabria;06 Sanidad;Variación en lo que va de año;2025M05;1
06 Cantabria;06 Sanidad;Variación en lo que va de año;2025M04;1
06 Cantabria;06 Sanidad;Variación en lo que va de año;2025M03;0,9
06 Cantabria;06 Sanidad;Variación en lo que va de año;2025M02;0,6
06 Cantabria;06 Sanidad;Variación en lo que va de año;2025M01;0,3
06 Cantabria;07 Transporte;Índice;2025M10;
06 Cantabria;07 Transporte;Índice;2025M09;111,79
06 Cantabria;07 Transporte;Índice;2025M08;112,299
06 Cantabria;07 Transporte;Índice;2025M07;111,927
06 Cantabria;07 Transporte;Índice;2025M06;110,899
06 Cantabria;07 Transporte;Índice;2025M05;109,908
06 Cantabria;07 Transporte;Índice;2025M04;111,105
06 Cantabria;07 Transporte;Índice;2025M03;111,685
06 Cantabria;07 Transporte;Índice;2025M02;112,432
06 Cantabria;07 Transporte;Índice;2025M01;111,764
06 Cantabria;07 Transporte;Variación mensual;2025M10;
06 Cantabria;07 Transporte;Variación mensual;2025M09;-0,5
06 Cantabria;07 Transporte;Variación mensual;2025M08;0,3
06 Cantabria;07 Transporte;Variación mensual;2025M07;0,9
06 Cantabria;07 Transporte;Variación mensual;2025M06;0,9
06 Cantabria;07 Transporte;Variación mensual;2025M05;-1,1
06 Cantabria;07 Transporte;Variación mensual;2025M04;-0,5
06 Cantabria;07 Transporte;Variación mensual;2025M03;-0,7
06 Cantabria;07 Transporte;Variación mensual;2025M02;0,6
06 Cantabria;07 Transporte;Variación mensual;2025M01;0,8
06 Cantabria;07 Transporte;Variación anual;2025M10;
06 Cantabria;07 Transporte;Variación anual;2025M09;1,7
06 Cantabria;07 Transporte;Variación anual;2025M08;0,4
06 Cantabria;07 Transporte;Variación anual;2025M07;-0,4
06 Cantabria;07 Transporte;Variación anual;2025M06;-1
06 Cantabria;07 Transporte;Variación anual;2025M05;-2,7
06 Cantabria;07 Transporte;Variación anual;2025M04;-2,7
06 Cantabria;07 Transporte;Variación anual;2025M03;-1,3
06 Cantabria;07 Transporte;Variación anual;2025M02;-0,1
06 Cantabria;07 Transporte;Variación anual;2025M01;0,7
06 Cantabria;07 Transporte;Variación en lo que va de año;2025M10;
06 Cantabria;07 Transporte;Variación en lo que va de año;2025M09;0,8
06 Cantabria;07 Transporte;Variación en lo que va de año;2025M08;1,2
06 Cantabria;07 Transporte;Variación en lo que va de año;2025M07;0,9
06 Cantabria;07 Transporte;Variación en lo que va de año;2025M06;0
06 Cantabria;07 Transporte;Variación en lo que va de año;2025M05;-0,9
06 Cantabria;07 Transporte;Variación en lo que va de año;2025M04;0,2
06 Cantabria;07 Transporte;Variación en lo que va de año;2025M03;0,7
06 Cantabria;07 Transporte;Variación en lo que va de año;2025M02;1,4
06 Cantabria;07 Transporte;Variación en lo que va de año;2025M01;0,8
06 Cantabria;08 Comunicaciones;Índice;2025M10;
06 Cantabria;08 Comunicaciones;Índice;2025M09;103,728
06 Cantabria;08 Comunicaciones;Índice;2025M08;103,775
06 Cantabria;08 Comunicaciones;Índice;2025M07;103,701
06 Cantabria;08 Comunicaciones;Índice;2025M06;105,55
06 Cantabria;08 Comunicaciones;Índice;2025M05;105,539
06 Cantabria;08 Comunicaciones;Índice;2025M04;105,664
06 Cantabria;08 Comunicaciones;Índice;2025M03;105,473
06 Cantabria;08 Comunicaciones;Índice;2025M02;105,518
06 Cantabria;08 Comunicaciones;Índice;2025M01;104,809
06 Cantabria;08 Comunicaciones;Variación mensual;2025M10;
06 Cantabria;08 Comunicaciones;Variación mensual;2025M09;0
06 Cantabria;08 Comunicaciones;Variación mensual;2025M08;0,1
06 Cantabria;08 Comunicaciones;Variación mensual;2025M07;-1,8
06 Cantabria;08 Comunicaciones;Variación mensual;2025M06;0
06 Cantabria;08 Comunicaciones;Variación mensual;2025M05;-0,1
06 Cantabria;08 Comunicaciones;Variación mensual;2025M04;0,2
06 Cantabria;08 Comunicaciones;Variación mensual;2025M03;0
06 Cantabria;08 Comunicaciones;Variación mensual;2025M02;0,7
06 Cantabria;08 Comunicaciones;Variación mensual;2025M01;3,1
06 Cantabria;08 Comunicaciones;Variación anual;2025M10;
06 Cantabria;08 Comunicaciones;Variación anual;2025M09;1,1
06 Cantabria;08 Comunicaciones;Variación anual;2025M08;1,1
06 Cantabria;08 Comunicaciones;Variación anual;2025M07;0,9
06 Cantabria;08 Comunicaciones;Variación anual;2025M06;2,3
06 Cantabria;08 Comunicaciones;Variación anual;2025M05;2,3
06 Cantabria;08 Comunicaciones;Variación anual;2025M04;2,4
06 Cantabria;08 Comunicaciones;Variación anual;2025M03;2,3
06 Cantabria;08 Comunicaciones;Variación anual;2025M02;2,3
06 Cantabria;08 Comunicaciones;Variación anual;2025M01;1,6
06 Cantabria;08 Comunicaciones;Variación en lo que va de año;2025M10;
06 Cantabria;08 Comunicaciones;Variación en lo que va de año;2025M09;2,1
06 Cantabria;08 Comunicaciones;Variación en lo que va de año;2025M08;2,1
06 Cantabria;08 Comunicaciones;Variación en lo que va de año;2025M07;2
06 Cantabria;08 Comunicaciones;Variación en lo que va de año;2025M06;3,9
06 Cantabria;08 Comunicaciones;Variación en lo que va de año;2025M05;3,8
06 Cantabria;08 Comunicaciones;Variación en lo que va de año;2025M04;4
06 Cantabria;08 Comunicaciones;Variación en lo que va de año;2025M03;3,8
06 Cantabria;08 Comunicaciones;Variación en lo que va de año;2025M02;3,8
06 Cantabria;08 Comunicaciones;Variación en lo que va de año;2025M01;3,1
06 Cantabria;09 Ocio y cultura;Índice;2025M10;
06 Cantabria;09 Ocio y cultura;Índice;2025M09;112,752
06 Cantabria;09 Ocio y cultura;Índice;2025M08;118,014
06 Cantabria;09 Ocio y cultura;Índice;2025M07;116,106
06 Cantabria;09 Ocio y cultura;Índice;2025M06;114,228
06 Cantabria;09 Ocio y cultura;Índice;2025M05;111,373
06 Cantabria;09 Ocio y cultura;Índice;2025M04;114,038
06 Cantabria;09 Ocio y cultura;Índice;2025M03;110,959
06 Cantabria;09 Ocio y cultura;Índice;2025M02;110,609
06 Cantabria;09 Ocio y cultura;Índice;2025M01;109,83
06 Cantabria;09 Ocio y cultura;Variación mensual;2025M10;
06 Cantabria;09 Ocio y cultura;Variación mensual;2025M09;-4,5
06 Cantabria;09 Ocio y cultura;Variación mensual;2025M08;1,6
06 Cantabria;09 Ocio y cultura;Variación mensual;2025M07;1,6
06 Cantabria;09 Ocio y cultura;Variación mensual;2025M06;2,6
06 Cantabria;09 Ocio y cultura;Variación mensual;2025M05;-2,3
06 Cantabria;09 Ocio y cultura;Variación mensual;2025M04;2,8
06 Cantabria;09 Ocio y cultura;Variación mensual;2025M03;0,3
06 Cantabria;09 Ocio y cultura;Variación mensual;2025M02;0,7
06 Cantabria;09 Ocio y cultura;Variación mensual;2025M01;-3,2
06 Cantabria;09 Ocio y cultura;Variación anual;2025M10;
06 Cantabria;09 Ocio y cultura;Variación anual;2025M09;1
06 Cantabria;09 Ocio y cultura;Variación anual;2025M08;2,1
06 Cantabria;09 Ocio y cultura;Variación anual;2025M07;1,9
06 Cantabria;09 Ocio y cultura;Variación anual;2025M06;2
06 Cantabria;09 Ocio y cultura;Variación anual;2025M05;1,7
06 Cantabria;09 Ocio y cultura;Variación anual;2025M04;4,5
06 Cantabria;09 Ocio y cultura;Variación anual;2025M03;1,4
06 Cantabria;09 Ocio y cultura;Variación anual;2025M02;3
06 Cantabria;09 Ocio y cultura;Variación anual;2025M01;3,2
06 Cantabria;09 Ocio y cultura;Variación en lo que va de año;2025M10;
06 Cantabria;09 Ocio y cultura;Variación en lo que va de año;2025M09;-0,6
06 Cantabria;09 Ocio y cultura;Variación en lo que va de año;2025M08;4,1
06 Cantabria;09 Ocio y cultura;Variación en lo que va de año;2025M07;2,4
06 Cantabria;09 Ocio y cultura;Variación en lo que va de año;2025M06;0,7
06 Cantabria;09 Ocio y cultura;Variación en lo que va de año;2025M05;-1,8
06 Cantabria;09 Ocio y cultura;Variación en lo que va de año;2025M04;0,6
06 Cantabria;09 Ocio y cultura;Variación en lo que va de año;2025M03;-2,2
06 Cantabria;09 Ocio y cultura;Variación en lo que va de año;2025M02;-2,5
06 Cantabria;09 Ocio y cultura;Variación en lo que va de año;2025M01;-3,2
06 Cantabria;10 Enseñanza;Índice;2025M10;
06 Cantabria;10 Enseñanza;Índice;2025M09;108,188
06 Cantabria;10 Enseñanza;Índice;2025M08;107,704
06 Cantabria;10 Enseñanza;Índice;2025M07;107,704
06 Cantabria;10 Enseñanza;Índice;2025M06;107,474
06 Cantabria;10 Enseñanza;Índice;2025M05;107,474
06 Cantabria;10 Enseñanza;Índice;2025M04;107,375
06 Cantabria;10 Enseñanza;Índice;2025M03;107,375
06 Cantabria;10 Enseñanza;Índice;2025M02;107,375
06 Cantabria;10 Enseñanza;Índice;2025M01;107,375
06 Cantabria;10 Enseñanza;Variación mensual;2025M10;
06 Cantabria;10 Enseñanza;Variación mensual;2025M09;0,4
06 Cantabria;10 Enseñanza;Variación mensual;2025M08;0
06 Cantabria;10 Enseñanza;Variación mensual;2025M07;0,2
06 Cantabria;10 Enseñanza;Variación mensual;2025M06;0
06 Cantabria;10 Enseñanza;Variación mensual;2025M05;0,1
06 Cantabria;10 Enseñanza;Variación mensual;2025M04;0
06 Cantabria;10 Enseñanza;Variación mensual;2025M03;0
06 Cantabria;10 Enseñanza;Variación mensual;2025M02;0
06 Cantabria;10 Enseñanza;Variación mensual;2025M01;0
06 Cantabria;10 Enseñanza;Variación anual;2025M10;
06 Cantabria;10 Enseñanza;Variación anual;2025M09;1,9
06 Cantabria;10 Enseñanza;Variación anual;2025M08;2,4
06 Cantabria;10 Enseñanza;Variación anual;2025M07;2,4
06 Cantabria;10 Enseñanza;Variación anual;2025M06;2,2
06 Cantabria;10 Enseñanza;Variación anual;2025M05;2,2
06 Cantabria;10 Enseñanza;Variación anual;2025M04;2,1
06 Cantabria;10 Enseñanza;Variación anual;2025M03;2,1
06 Cantabria;10 Enseñanza;Variación anual;2025M02;2,1
06 Cantabria;10 Enseñanza;Variación anual;2025M01;2,1
06 Cantabria;10 Enseñanza;Variación en lo que va de año;2025M10;
06 Cantabria;10 Enseñanza;Variación en lo que va de año;2025M09;0,8
06 Cantabria;10 Enseñanza;Variación en lo que va de año;2025M08;0,3
